label,_x0,_y0,_z0,_x1,_y1,_z1,_x2,_y2,_z2,_x3,_y3,_z3,_x4,_y4,_z4,_x5,_y5,_z5,_x6,_y6,_z6,_x7,_y7,_z7,_x8,_y8,_z8,_x9,_y9,_z9,_x10,_y10,_z10,_x11,_y11,_z11,_x12,_y12,_z12,_x13,_y13,_z13,_x14,_y14,_z14,_x15,_y15,_z15,_x16,_y16,_z16,_x17,_y17,_z17,_x18,_y18,_z18,_x19,_y19,_z19,_x20,_y20,_z20
thankyou,0.17506009340286255,0.8917601704597473,5.305751074047294e-07,0.1502588987350464,0.8060327768325806,-0.0003650891885627061,0.17220821976661682,0.7027625441551208,-0.009256531484425068,0.21126806735992432,0.6331743597984314,-0.018489137291908264,0.24617408215999603,0.5857653617858887,-0.029486458748579025,0.20061130821704865,0.6840419173240662,-0.043073076754808426,0.2636832296848297,0.5791112780570984,-0.06622043251991272,0.30345726013183594,0.5158257484436035,-0.07633684575557709,0.33038970828056335,0.4662474989891052,-0.08098648488521576,0.23894599080085754,0.7208970785140991,-0.05597236007452011,0.3053644597530365,0.6048872470855713,-0.07849910110235214,0.34126871824264526,0.5284757614135742,-0.08928055316209793,0.3631267249584198,0.4664922058582306,-0.09450002759695053,0.2767210900783539,0.7678146362304688,-0.0660816952586174,0.3395857810974121,0.6508113145828247,-0.0856221616268158,0.37111783027648926,0.5726134777069092,-0.09468139708042145,0.3891162872314453,0.5100005865097046,-0.09886399656534195,0.3114386796951294,0.821294903755188,-0.07453230768442154,0.3632122278213501,0.7331609725952148,-0.09250790625810623,0.3867590129375458,0.6691167950630188,-0.09683544933795929,0.4007447361946106,0.6126831769943237,-0.09643759578466415
thankyou,0.16682597994804382,0.9159075617790222,4.387096055324946e-07,0.14036759734153748,0.8211737275123596,0.003376310458406806,0.1639135181903839,0.7127605080604553,-0.0028459003660827875,0.20631882548332214,0.6411457061767578,-0.0096876947209239,0.2400457113981247,0.5930628180503845,-0.018481794744729996,0.20475703477859497,0.6898565292358398,-0.039157647639513016,0.2688419222831726,0.5810699462890625,-0.06266976147890091,0.304548054933548,0.5129675269126892,-0.07288345694541931,0.32843494415283203,0.4581308662891388,-0.0779612809419632,0.2429032325744629,0.7271467447280884,-0.053533885627985,0.30624616146087646,0.6017677187919617,-0.07854194939136505,0.3410753011703491,0.5150497555732727,-0.0912574827671051,0.36385050415992737,0.4420325756072998,-0.0982830747961998,0.2785024642944336,0.77281653881073,-0.06526540219783783,0.3399052619934082,0.6540317535400391,-0.08758080750703812,0.37124454975128174,0.5742443799972534,-0.09923858940601349,0.38980287313461304,0.5054970979690552,-0.10492435097694397,0.3098084628582001,0.8259053230285645,-0.07507103681564331,0.36220216751098633,0.7355586886405945,-0.09532500058412552,0.3854506015777588,0.6715405583381653,-0.1028212159872055,0.40000057220458984,0.6132423877716064,-0.10513243079185486
thankyou,0.15927550196647644,0.9352660775184631,4.235981805322808e-07,0.13262827694416046,0.8267502188682556,0.006579363252967596,0.15816453099250793,0.713244616985321,0.0019017864251509309,0.20554453134536743,0.6399579048156738,-0.004337855149060488,0.24366465210914612,0.5957115888595581,-0.01230149157345295,0.19904297590255737,0.6925765872001648,-0.03436150774359703,0.2682020664215088,0.5793102383613586,-0.05583033338189125,0.30539557337760925,0.5112090110778809,-0.06427916884422302,0.32905611395835876,0.4569139778614044,-0.06781361997127533,0.23911604285240173,0.7309273481369019,-0.05004263296723366,0.30831611156463623,0.5994831323623657,-0.07206212729215622,0.34536856412887573,0.5125631093978882,-0.08251115679740906,0.3686099052429199,0.44243746995925903,-0.08786925673484802,0.27594488859176636,0.7775916457176208,-0.0630059465765953,0.3417019248008728,0.6536595225334167,-0.08202396333217621,0.37353742122650146,0.5727936029434204,-0.09152025729417801,0.3910084664821625,0.5058619976043701,-0.09605340659618378,0.3080790340900421,0.831709623336792,-0.07403726875782013,0.3626144528388977,0.7376771569252014,-0.09063078463077545,0.38524383306503296,0.671984851360321,-0.0954863503575325,0.39810001850128174,0.613955020904541,-0.09614814072847366
thankyou,0.15480220317840576,0.9441404342651367,4.080170583620202e-07,0.13182930648326874,0.8262122273445129,0.006212620064616203,0.1640712469816208,0.7068012356758118,0.0021799125242978334,0.21623344719409943,0.6289026737213135,-0.0036536571569740772,0.25457239151000977,0.5752369165420532,-0.010845858603715897,0.2017742246389389,0.6867984533309937,-0.029807094484567642,0.27017679810523987,0.5758622884750366,-0.050101540982723236,0.3065362870693207,0.5080652236938477,-0.058576785027980804,0.33049148321151733,0.4530726373195648,-0.06278500705957413,0.2396843284368515,0.7281455993652344,-0.045870158821344376,0.3092235028743744,0.599364161491394,-0.0680018812417984,0.3461453318595886,0.513762891292572,-0.07965181022882462,0.36944013833999634,0.4432891011238098,-0.08619396388530731,0.27476346492767334,0.7778383493423462,-0.0596536248922348,0.3417455554008484,0.6546522378921509,-0.08004111796617508,0.3729168772697449,0.5730805397033691,-0.0910615473985672,0.38951462507247925,0.5044299364089966,-0.09661944210529327,0.3068411946296692,0.8349395394325256,-0.07160715758800507,0.3626030683517456,0.7388917803764343,-0.08946248143911362,0.3859391510486603,0.6712494492530823,-0.09597913175821304,0.3993792235851288,0.6119216084480286,-0.09802784025669098
thankyou,0.14697730541229248,0.9442286491394043,3.566107693586673e-07,0.13000817596912384,0.8247053623199463,0.011032341979444027,0.16597595810890198,0.7092429995536804,0.009448796510696411,0.217117041349411,0.632901668548584,0.004986565560102463,0.25247955322265625,0.5768125057220459,-0.0007560843368992209,0.20392847061157227,0.6842111349105835,-0.021684514358639717,0.2722826600074768,0.5741452574729919,-0.03977799043059349,0.30838313698768616,0.5063331723213196,-0.04704609513282776,0.33222246170043945,0.4525095820426941,-0.05033555626869202,0.24050451815128326,0.7252998352050781,-0.03930724039673805,0.30955347418785095,0.5963547825813293,-0.05927721783518791,0.34614497423171997,0.5111867189407349,-0.06923523545265198,0.3695828914642334,0.4413979947566986,-0.07431653141975403,0.274990439414978,0.7746951580047607,-0.05452723056077957,0.34270787239074707,0.651432454586029,-0.07261811196804047,0.37398335337638855,0.5718357563018799,-0.08107543736696243,0.39035463333129883,0.5046517252922058,-0.08468909561634064,0.3072512149810791,0.8332444429397583,-0.06776358187198639,0.3640258312225342,0.7370834350585938,-0.08279694616794586,0.3859245777130127,0.6707803010940552,-0.08662785589694977,0.39787960052490234,0.6121183633804321,-0.08654818683862686
thankyou,0.1544046401977539,0.9542282819747925,3.4105264035133587e-07,0.13420191407203674,0.8309229612350464,0.010562650859355927,0.16796453297138214,0.7129053473472595,0.008681931532919407,0.21950335800647736,0.6344301104545593,0.003876588074490428,0.2568460702896118,0.5772073268890381,-0.0020813525188714266,0.2053331583738327,0.6876837611198425,-0.022348519414663315,0.2751443684101105,0.5744572877883911,-0.040923211723566055,0.3105953335762024,0.5071578025817871,-0.048274677246809006,0.33361998200416565,0.4526711702346802,-0.05131165310740471,0.24202392995357513,0.7281814813613892,-0.03951014578342438,0.3130953311920166,0.5965725183486938,-0.05939379334449768,0.3501276969909668,0.5118669867515564,-0.06921302527189255,0.373517781496048,0.4439103305339813,-0.07428591698408127,0.27620577812194824,0.7770084142684937,-0.05433947592973709,0.3447611629962921,0.6511477828025818,-0.07191766053438187,0.37575289607048035,0.5721675157546997,-0.08037299662828445,0.39146530628204346,0.5080305933952332,-0.08409292250871658,0.3075219392776489,0.834060549736023,-0.06729225814342499,0.36470046639442444,0.7355684638023376,-0.08163332939147949,0.3868972659111023,0.6684876084327698,-0.08516500890254974,0.3986213803291321,0.6105386018753052,-0.08495602756738663
thankyou,0.1359713077545166,0.9419310092926025,3.899200464729802e-07,0.1256084144115448,0.8172618746757507,0.012571098282933235,0.16596844792366028,0.705305278301239,0.010590006597340107,0.2185586541891098,0.6319812536239624,0.005530017428100109,0.2539384663105011,0.57757169008255,-0.001238476950675249,0.20186488330364227,0.679466962814331,-0.02379349060356617,0.27259257435798645,0.568419337272644,-0.042489416897296906,0.31070566177368164,0.5013900399208069,-0.05037369951605797,0.33680078387260437,0.44834327697753906,-0.05389068275690079,0.2381998896598816,0.7227723598480225,-0.042110271751880646,0.31060490012168884,0.5940701365470886,-0.06222615763545036,0.34917980432510376,0.5102304816246033,-0.07238303124904633,0.37425732612609863,0.443168580532074,-0.07770322263240814,0.2725847661495209,0.77446448802948,-0.05759362876415253,0.34347549080848694,0.6522404551506042,-0.07544606924057007,0.3759099543094635,0.5723270177841187,-0.08367045223712921,0.39313915371894836,0.5067821145057678,-0.08724682033061981,0.30455300211906433,0.835327684879303,-0.07092946022748947,0.36463338136672974,0.73923659324646,-0.08476532995700836,0.3881577253341675,0.6736260652542114,-0.08737946301698685,0.4014698565006256,0.6162968277931213,-0.08656959980726242
thankyou,0.15038490295410156,0.9612808227539062,3.277488360708958e-07,0.1275796890258789,0.8337106704711914,0.007905879057943821,0.1591966450214386,0.7182263135910034,0.004821069072932005,0.2103390395641327,0.6448303461074829,-0.0006394427618943155,0.24941520392894745,0.5953856706619263,-0.006783531978726387,0.20139732956886292,0.6876413822174072,-0.02417096495628357,0.2732202708721161,0.5751584768295288,-0.043403271585702896,0.3109223246574402,0.5090879201889038,-0.051284678280353546,0.33621254563331604,0.45537614822387695,-0.05460919812321663,0.24059748649597168,0.7280963063240051,-0.0398557148873806,0.3118121325969696,0.5959144830703735,-0.059191882610321045,0.3501264750957489,0.5120928287506104,-0.0678151547908783,0.3751014471054077,0.44556593894958496,-0.07214313000440598,0.27660131454467773,0.7779367566108704,-0.053512685000896454,0.345390647649765,0.6499727368354797,-0.070558562874794,0.37743911147117615,0.5730371475219727,-0.07726959139108658,0.39384469389915466,0.5130767226219177,-0.07965581864118576,0.3089869022369385,0.8360363841056824,-0.06569234281778336,0.36584964394569397,0.7357261180877686,-0.07966260612010956,0.3892304599285126,0.6682991981506348,-0.08219367265701294,0.4019310474395752,0.611038327217102,-0.08103287220001221
thankyou,0.1503017544746399,0.9561926126480103,3.656272156149498e-07,0.13568726181983948,0.8298399448394775,0.010825353674590588,0.1697654128074646,0.7115192413330078,0.008453527465462685,0.21792757511138916,0.6332755088806152,0.0032255398109555244,0.25101277232170105,0.5766137838363647,-0.0032503639813512564,0.2032579779624939,0.6841411590576172,-0.025314396247267723,0.2742091119289398,0.5745466351509094,-0.04533190280199051,0.31178614497184753,0.5070559978485107,-0.05407340079545975,0.33740389347076416,0.4525201916694641,-0.05846772715449333,0.2390519678592682,0.726629912853241,-0.043326232582330704,0.31179600954055786,0.5969588756561279,-0.06471662223339081,0.35088419914245605,0.5130840539932251,-0.0753551572561264,0.3770928978919983,0.444160133600235,-0.08129960298538208,0.2740536332130432,0.7774979472160339,-0.05878607556223869,0.3446473181247711,0.6536561846733093,-0.07794129103422165,0.3774760067462921,0.5744436979293823,-0.087079718708992,0.39547985792160034,0.5077977180480957,-0.09146343916654587,0.3079066276550293,0.8371751308441162,-0.07232426106929779,0.36630040407180786,0.7411536574363708,-0.08861710876226425,0.3895520567893982,0.6741887927055359,-0.09360091388225555,0.40350499749183655,0.6152269244194031,-0.09452962130308151
thankyou,0.14801490306854248,0.9485582113265991,3.898998670592846e-07,0.13568170368671417,0.8240747451782227,0.010531348176300526,0.17347507178783417,0.7100353837013245,0.008162349462509155,0.22320157289505005,0.6341439485549927,0.0028631994500756264,0.25701549649238586,0.5757754445075989,-0.003686432261019945,0.20445215702056885,0.682884693145752,-0.02378883771598339,0.27522218227386475,0.572008490562439,-0.043418511748313904,0.3132764399051666,0.5048722624778748,-0.05171121284365654,0.3390829563140869,0.45143553614616394,-0.05546126887202263,0.23967453837394714,0.7242158055305481,-0.041332293301820755,0.31224721670150757,0.5954455733299255,-0.062122710049152374,0.3508087396621704,0.5116691589355469,-0.07239418476819992,0.376125693321228,0.44440820813179016,-0.0778614953160286,0.27434492111206055,0.7748795747756958,-0.05649085342884064,0.3452942371368408,0.6522988080978394,-0.07484863698482513,0.3779996633529663,0.5732326507568359,-0.08339324593544006,0.39553695917129517,0.5086097717285156,-0.08714860677719116,0.3077460527420044,0.8354711532592773,-0.06978687644004822,0.36677122116088867,0.7397602200508118,-0.08426488190889359,0.3898267149925232,0.6732836365699768,-0.0878613069653511,0.4031410813331604,0.6157118082046509,-0.0877804085612297
